review,rating,date,thumbsUpCount,reviewCreatedVersion
"Kenapa ya kalo pesen goride yg pilihan hemat susah banget dapet drivernya. kalo emang nggak mau ya mending pihak gojeknya nggak usah nyediain tarif hemat. Sekarang gofood biaya penanganannya yg bikin mahal. Apalagi diskonnya juga kebanyakan syarat. Padahal pesaingnya pada murah, pantesan aja sekarang pada pindah ke aplikasi lain. Ditinggal customer bukannya introspeksi malah naikin harga. Buat kalian pindah aja ke Shopee food. Pelayanan lebih bagus, pengantaran lebih cepat.",1,2026-03-14 20:31:08,7,5.52.1
aplikasi dzolim ke driver,1,2026-03-14 20:14:57,0,5.52.1
"boking terlalu lama datengnya, harga permenit berubah ubah,, makin lama makin sinting harganya. lbih baik Uninstall",1,2026-03-14 20:04:05,10,5.52.1
"drivernya serakah, lama, ngeselin",2,2026-03-14 20:03:06,0,
"kemudahan layanan,sangat berguna untuk kebutuhan tranportasi dan delevery makanan",5,2026-03-14 19:55:36,0,5.52.1
"errorr app nya pas klik game GOCAT harian coin ga masuk2, yang saya maksud itu fitur game GOCAT kan ada misi/task harian yg harus diselesaikan kalau udah diselesaikan dpt GopayCoin, sy sudah selesaikan tp kenapa skrg bug2 GopayCoinnya gak masuk ke saldo gopaycoin saya padahal jumlahnya ampe 2000 s.d 3000 Gopaycoin... ... KENAPA ini? udah beberapa kali bbrp hari belakangan ini aq mengalami seperti ini Kenapa ini?? bolak2 udah aq cek selama lebih dr 24 jam malah, makanya aqKOMPLAIN beginian",1,2026-03-14 19:54:11,0,
cacat apk nya skrng.. pas nyari driver susah bngt smpe berjam2,1,2026-03-14 19:48:59,0,
mending pake maxim asli,1,2026-03-14 19:47:35,0,
"minimal potongan ke driver jgn besar2 ...Lo manusia jg kan?Lo ga mikir mrk semua nya apa2 sendiri ,mulai dr motor ,bensin ,tenaga .KLO rusak apalgi..otak Lo dipake ya.jgn meres keringet org aja taunya ...",2,2026-03-14 19:47:15,0,5.52.1
makin susah dan gak bisa di andalkan,1,2026-03-14 19:43:17,0,5.52.1
"tidak menerima pemberitahuan pesan, susah membatalkan pesanan, sulit meminta bantuan CS.",1,2026-03-14 19:40:37,4,5.52.1
"Tolong perbaiki lagi sistem nya ya, saya susah untuk mencari gojek dan mempersulit para pelanggan",1,2026-03-14 19:39:41,0,5.52.1
Driver gojek pada belagu ya skrg banyak yg di tolak mentang2 ongkos nyah murah padahal ada lebih nyah 2rb,1,2026-03-14 19:33:40,0,5.52.1
"Pelayanan aplikasi ini awalnya sangat bagus dalam menangani customer. Namun akhir-akhir ini saya pesen gojek selalu di cancel, sejam nunggu driver dgn 10× lebih di cancel. akhirnya minta tolong temen walau jg dicancel mulu. plisss dong pihak Gojek perhatikan kesejahteraan driver & customer supaya ini ga terus berlanjut",3,2026-03-14 19:32:59,0,
udah hampir 3 jam.. belum dpt driver.. aplikasi bangke emang.. buang2 waktu,1,2026-03-14 19:31:37,0,5.52.1
"tolong ya udh bertahun tahun pake gojek kok makin lama makin susah dapetin drivernya, giliran udh dapet malah sering di cancel. gini ini kalah dalam keadaan buru"" jadi makan waktu banyak buat nunggu dapet driver",2,2026-03-14 19:31:34,0,5.52.1
"skr susah bgt dpt driver, gerimis dikit gk mw, apalagi pesen gofood, berjam² nunggu driver, gk jelas bgt",1,2026-03-14 19:20:41,0,5.52.1
"parah bngt, saya mesen makan dari jam 5 kurang sampe jam 6 lewat ga ada satupun driver yg mau ambil, lapor k CS pun ga ada solusi dan alhasil dibantu batalin pesanan. buset sejam gw nunggu dan sia2 nahan lapar",1,2026-03-14 19:19:36,0,5.52.1
sangat tidak rekomen saya pesan goride/gocar tidak kunjung dapat bahkan hampir 1 jam baru dapat,1,2026-03-14 19:17:06,0,5.52.1
"Lumayan suka sama app ini karna memudahkan untuk memesan makanan, tapi sayang sekarang gak ada map untuk mantau posisi driver saat lagi di perjalanan ngirim makanan, hasilnya driver nunggu lama didepan rumah.",2,2026-03-14 19:08:21,4,5.52.1
aplikasi ini sangatlah penting bagi yang ingin berpergian tp kita tidak punya sepeda,5,2026-03-14 19:06:13,0,5.52.1
sekarang gojek sering double order jadi lama kalo nganter pesenan,2,2026-03-14 19:04:35,0,5.52.1
susah dapat driver sekarang.,1,2026-03-14 19:02:56,0,4.73.1
"sulit mencari driver, hampir 1 jam saya order gosend tapi ga ada yang mau ambil",1,2026-03-14 19:02:50,0,5.52.1
"saya hapus lagi,,, semakin hari semakin susah cari driver.. kasian drivernya mungkin ada kebijakan dari sana yang membuat mereka jadi susah buat di order.. gak ada bintang 0 jadi bintang satu",1,2026-03-14 18:55:53,0,5.52.1
Terimakasih atas aplikasi ini mempermudah di gunakan saat keadaan darurat ataupun dipakai sehari-hari,5,2026-03-14 18:50:48,0,5.52.1
"di bulan ini aplikasinya jelek. udah tarifnya mahal, dikasih driver yg jauh, padahal yg dekat ada banyak. tolong algoritmanya diperbaiki lagi. jangan nyusahin customer",2,2026-03-14 18:46:45,1,5.51.1
pesen go foof udah lewat dari 2 jam belum juga dpt driver tbtb orderan saya dibatalin. JAM NUNGGU CM BUAT DIBATALIN???,1,2026-03-14 18:44:54,0,5.52.1
"bikin gw marah ni gojek,masaan gw nunggu dua jam lebih driver masi cari",2,2026-03-14 18:44:23,0,5.52.1
"lama banget nyari driver nya, mana ongkir nya lama, habistu ga sesuai estimasi, haduuhh",1,2026-03-14 18:42:28,0,5.52.1
"ga dapet"" udah 1 jam",1,2026-03-14 18:38:35,0,
"40 menit nunggu driver dan di cancel terus alasannya ""jauh jemputnya"" padahal cuman 10 menit",1,2026-03-14 18:37:49,0,5.52.1
lebih banyak pilihan,5,2026-03-14 18:37:05,0,5.52.1
sangat murah,5,2026-03-14 18:36:30,0,
"barang siapa yg bisnis dengan cara ruba maka allah akan berikaan kesulitan dalam hidupnya, dan mencabut keberkahan dsri rezekynya . Ongkir naik, masa driver dpetnya kecil . .",1,2026-03-14 18:34:24,0,5.52.1
"susah dapet driver, males",1,2026-03-14 18:33:25,0,5.44.1
"driver nya lelet, udh itu aja",1,2026-03-14 18:22:48,0,
"Ini algoritma gojek gimana dah, lama² aneh. ada driver deket malah dikasih yang jauh. aneh banget nih aplikasi.",1,2026-03-14 18:20:52,0,4.42.1
"lama nyampe, driver minta dibatalin tanpa alasan, nunggu buat batalin juga lama.",1,2026-03-14 18:20:34,0,
minimal kalau driver ga mau ambil ada fitur batalkan ini tidak bisa batalkan mau nunggu berapa lama lagi saya,1,2026-03-14 18:19:00,1,5.52.1
driver nya males males masak pesen goride sekrang lama banget dapet nya,1,2026-03-14 18:16:07,0,5.52.1
aplikasi nya sangat bagus untukk kemana mana,5,2026-03-14 18:15:31,0,5.51.1
apk busuk susah dapat go gride nya . padahal jalur kosambi telagasari numpuk gojek,1,2026-03-14 18:15:17,0,5.52.1
Cari Driver 4Jam,1,2026-03-14 18:15:13,0,5.52.1
"kalau driver tidak mau ambil pesanan, mending langsung cancel aja, kita nunggu ada setengah jam driver tidak bergerak sama sekali",3,2026-03-14 18:12:21,0,5.52.1
"Aplikasi sering dapat Driver jauh jaraknya 3-6 km, apa ada yang error dengan System Gojek? Apalagi ketika Hujan Deras, Driver seakan-akan tidak ada yang mau antar jemput? Harus nunggu 1 jam baru dapat Driver yang mengantarkan pulang. Tolong perbaiki System Gojek dan kemitraan kembali seperti awal GOJEK hadir di Indonesia. Saya beri bintang 1 dahulu, jika ada perbaikan saya akan ubah menjadi 5 bintang. Kenapa System masih saja nyangkut dengan Driver yang jaraknya Jauh. Estimasi 10 menit.",1,2026-03-14 18:11:20,13,5.52.1
pesan orderan lama,1,2026-03-14 18:10:16,0,5.50.1
sekarang lama bngt kalo mencari driver:(,3,2026-03-14 18:02:47,0,5.51.1
"halo PT GOTO, tolong benerin ya untuk pencarian drivernya, akhir² ini dibulan MARET 2026 SULIT SEKALI MENCARI DRIVER, GOJEK MAUPUN GOFOOD, sudah 5x nunggu tanpa kepastian. lu klo jdi manusia nunggu lama tp gda kepastian bete kan? tolong benerin yg lgi kacau sekarang, thx u",1,2026-03-14 18:02:07,0,5.52.1
makin kesini makin susah nyari deriver ngga kaya di aplikasi sebelah,1,2026-03-14 18:00:29,0,
kasian c abah tukang cilok aku liatin dr tadi nungguin pembeli blm ada yg beli... kasian juga aku di jam jam rawan susah bgt dpt driver...emg sii mungkin lg pada buka puasa tp aku juga pengen pulang biar bisa buka puasa 😥... ketambah klo ujan dikit aja...gada yg nyantol satupun...akhirnya ngeteng pake angkot.ini tuh di tmpat aku aja ato samaan dtempat laen juga... tdny mo hapus aja...tp kadang ada juga driver yg baik hati meskipun aku pilih mode hemat tp aku ga tegaan pasti aku lebihin ...,5,2026-03-14 17:47:57,0,5.52.1
"Kenapa dah ini? baru dapet driver 1 jam kemudian, ga cocok bgt buat mau buru2. padahal posisinya disini saya kejar jam, tolong di perbaiki lagi ya untuk drivernya terutama di daerah Surabaya",2,2026-03-14 17:44:18,1,5.52.1
tarif nya tolong di turunin lagi,5,2026-03-14 17:37:01,0,5.27.2
damn good,5,2026-03-14 17:35:57,0,5.52.1
dzolim,1,2026-03-14 17:29:31,0,5.52.1
sekarang nyari driver susah.,1,2026-03-14 17:27:14,0,5.52.1
"bangke, baru kali ini order goride Deket doang aja gak dapet dapet, di maps banyak driver tapi yg nyangkut yg jauh Mulu mana udah 10 kali di cancel trus padahal drivernya dikit lagi sampe... ini driver atau aplikasi nya yg usang..",1,2026-03-14 17:24:42,2,5.52.1
kalo bisa gojek tambahin fitur pembayaran Qris,5,2026-03-14 17:23:31,0,5.52.1
busuk susah banget dapet driver yang mau antar gofood,1,2026-03-14 17:12:56,0,
so far so good thank you,5,2026-03-14 17:09:37,0,5.51.1
sangat membantu urusan urgent,5,2026-03-14 17:07:54,0,5.30.1
ramah dan baik trimakasih,5,2026-03-14 17:04:00,0,5.52.1
nyari driver susah ongkos mahal giliran dapet nitip dibelikan ke warung ga bisa padahal ditambahin juga,1,2026-03-14 16:55:31,1,5.52.1
sekarang pesen gojek lama banget nungguin driver jaraknya jauh2 bisa smpe sekiloan .,2,2026-03-14 16:53:14,0,5.51.1
"aplikasi gajelas! driver pada sombong gamau ambil orderan pdhl disekitaran saya banyak driver gojek. mentang² saya mesennya yg versi hemat, langsung pada gamau ambil orderan. bukan apa² ya, mau mesen yg normal malah mahal bgt harganya gak ngotak, pdhl jaraknya gak terlalu jauh dan masih terjangkau, tapi harganya bisa >20rb. saran saya mending apus aja sekalian versi hemat nya biar gak ngerugiin org, harga normalnya juga jangan malah gak normal untuk jarak dekat.",1,2026-03-14 16:48:18,1,5.36.2
drivernya ramah motornya baru😃,5,2026-03-14 16:41:03,0,5.52.1
"driver numpuk tapi ga ada satupun yg mau ambil, sampai nunggu 1 jam, driver kok pilih2 rute, tolong ditertibkan",2,2026-03-14 16:38:19,0,5.52.1
"lama bgt sumpah nungguinnya 1/2 jam belum dapet driver"" emng kocak ni apk padahal cuaca juga terang ga ujan",1,2026-03-14 16:29:14,0,5.52.1
tepat lokasi,5,2026-03-14 16:27:35,0,5.52.1
mantap♥️♥️♥️,5,2026-03-14 16:12:11,0,5.51.1
kalo dpt suka diem doang kaga jalan chat ga di bales².,1,2026-03-14 16:10:51,0,5.52.1
"susah dapat drivernya,, parah gojek malah mundur,",5,2026-03-14 16:02:28,0,5.32.1
bagus ramah,5,2026-03-14 15:59:08,0,5.52.1
"Jelek, bisa-bisanya ambil gosend instan dah 2 hari nggak Nemu kurirnya. Kalau kekurangan driver dibuka lagi tu lowongan nya. Jangan sok merasa hebat dengan driver sedikit itu, dah tau sekarang orang-orang pakai jasa pengiriman. Jelek, dah tu potongan argo ke driver gede banget lagi. Suka kasihan sama driver. Customer bayar mahal sampai di driver cuma 50%. Apaan begitu",1,2026-03-14 15:57:04,0,5.52.1
susah pesen kurirnya sekarang,1,2026-03-14 15:49:19,0,
"driver harus di manusiakan , jangan hanya jadi sapi perah!",1,2026-03-14 15:37:49,0,5.52.1
gaje,1,2026-03-14 15:36:22,0,
"pesen food pakai tunai belanja dibawah 100rb nunggu sampe 2 jam, giliran belanjanya 300-500rb cepetnya banget cuma 30 menit tiba-tiba udah didepan rumah aja 😁, oh gitu cara mainnya 😁.",4,2026-03-14 15:36:04,0,
"Parah sistemnya kacau, bayarnya makin mahal tp ke driver kecil bgt, mana dibikin susah dpt driver dipentalin yang jauh2. Pakai comfort aja masih dipersulit. Aplikasi dzholim!!!",1,2026-03-14 15:35:17,1,5.52.1
"perusahaannya tidak memanusiakan para mitra, jahat bgt. para petinggi perusahaan dan yg buat kebijakan kalian dzolim sekali",5,2026-03-14 15:33:37,0,5.50.1
makin lama makin ancur ini aplikasi,2,2026-03-14 15:28:51,0,
"menyebalkan gak bisa hapus riwayat, mau hapus akun juga gabisa kalo saldo gak 0 rupiah. pdhl saldo kita sendiri. kenapa dipersulig",1,2026-03-14 15:23:56,0,5.52.1
"Bermanfaat, terima kasih.",5,2026-03-14 15:22:00,0,
"ketika susah dapat driver tidak bisa dibatalkan sangat membuang waktu, makanan tidak dapat, cuma di ganti voucher, buang buang waktu nunggu, kenapa tidak dapatkan driver dulu baru bisa di konfirm pesanan nya, supaya tidak membuang waktu pemesan,",1,2026-03-14 15:16:59,0,
"gojek gajelas, awal mesen harga 18k, di cancel gara2 posisi driver jauh, pas mesen lagi harga malah berubah jadi 58k padahal jarak cuman 3km. anehhhh...",1,2026-03-14 15:15:28,0,
nyiksa driver nih ya,1,2026-03-14 15:09:10,0,5.46.2
simple dan lengkap.dan mudah me gunakan nya,5,2026-03-14 14:58:51,0,5.52.1
Map parah jelek ga akurat sama sekali.,1,2026-03-14 14:47:33,0,4.87.3
susah bgt sekarang dpet driver.. sekalinya dapet malah ga jalan2 👎🏻,1,2026-03-14 14:30:17,0,5.52.1
ga respeck lagi sm ni aplikasi,1,2026-03-14 14:28:50,0,5.52.1
Adanya gojek sangat membantu disaat² butuh pengiriman barang dlm wkt cepat. Terima kasih Gojek,5,2026-03-14 14:09:23,0,5.39.1
"Sekedar masukan, filter tipe menu makanan di perbaiki lagi. Jangan setiap resto yg ada tipe makanan yg di cari di masukin semua. Contoh: saya mau cari makanan khas korea/Jepang/thailand, nah yang keluar itu restaurant yg jual satu atau dua menu yang ada nama ""Korea/Jepang/thailand"" tersebut bukan restaurant yang menjual beraneka macam makanan ""Korea/Jepang/thailand"" tersebut",3,2026-03-14 14:07:36,11,5.51.1
"biaya adminnya gede banget bagi driver, perusahaan kapitalis cuman mikir untung, jelek",1,2026-03-14 13:56:48,0,5.49.1
Susah Dapet Driver,1,2026-03-14 13:42:41,0,
"pesan gojek/gocar sudah dpt driver tapi malah menjauh, drjver jg susah sekali dihubungi dan ga bisa cancel, buang2 waktu jadinya. banyak juga driver yang merasa customer nya cuma numpang dimobilnya padahal kita bayar. rata2 mobil motorny juga kurang bagus (ga terawat. ex: ac panas, berdebu, dll), driver juga banyak yg ga profesional dan attitudenya jelek. TOLONG SEMUA DI BENAHI DAN JANGAN BANYAK ALASAN",1,2026-03-14 13:42:12,8,
Driver SUSAH,1,2026-03-14 13:40:43,0,5.51.1
tetap pertahankan kualitas aplikasi nya.,5,2026-03-14 13:35:39,0,5.52.1
sering perbaikan tpi lama banget kelarnya,1,2026-03-14 13:32:26,0,5.52.1
muantapppl,5,2026-03-14 13:28:04,0,5.52.1
"nganter paket shopee pake gojek sameday, udah 1 hari masih belum dateng gojeknya",1,2026-03-14 13:27:58,0,5.31.2
"Sengaja rate di sini soalnya kalo di gojek driver ga pernah di respons developer apps, maps versi terbaru UI nya sangat tidak nyaman , akurasi rendah dan membingungkan driver , trip searah juga tidak bisa di gunakan",1,2026-03-14 13:09:20,5,5.52.1
atasi dulu noh driver loh kasihan jadi sapi perah,1,2026-03-14 13:07:15,0,
"tolong lah kenapa setiap saya mesen gojek selalu dikasih yang jauh, tergolong mahal juga dibanding maxim, bahkan meskipun sudah saya tambahin masih dikasih yang jauh, dan seringnya ga di ambil juga, kecewa sih",2,2026-03-14 12:51:37,0,
selalu puas pakai gojek,5,2026-03-14 12:44:34,0,5.52.1
agak lama sekarang klau oder makanan,3,2026-03-14 12:42:23,0,5.52.1
ngapain pake kerja sama sama tokped dan shopee kalo mitranya males pick up oder jarak 5km ngga mau dipick up pantes mitranya masih gitu2 aja,1,2026-03-14 12:38:52,8,5.52.1
"Terimakasih, tetapi ada kecewa dikit. ada oknum driver yg tidak mau jemput dengan alasan jauh, ganti ban. benar apa tidaknya itu pribadi masing².",4,2026-03-14 12:17:52,1,5.52.1
kecewa dengan sistem aplikator,1,2026-03-14 11:16:07,0,4.27.2
selebihnya oke,4,2026-03-14 10:55:15,0,5.52.1
Pelayanan driver 90% yg saya alami baik² ramah². Tp bagi saya justru kendalanya ada pada sistemnya. yg sering kl hujan di ksh driver yg jauh dr lokasi pickup. kasian sm driver dan kostumernya. trs biaya layanan kyknya agak mahal bagi saya. pdhl kan perusahaan sdh memotong dr tarif driver. tolong potongan buat driver jgn terlalu banyak. kasian mrk hanya untuk menafkahi keluarga bukan untuk memperkaya diri. smoga saja saran saya bs buat masukan GOJEG. 🙏,5,2026-03-14 10:46:04,0,5.52.1
aplikasi bgssst kenapa fitur chat di matikan saat aplikasi berjalan,1,2026-03-14 10:45:17,0,
goid aplication,5,2026-03-14 10:41:47,0,
pelayan nya baik dan drver ramah,5,2026-03-14 10:41:08,0,5.26.1
aplikasi bobrok. bisnis gak jelas semua di jadiin satu aplikasi yg awalnya cuma aplikasi transportasi dan pesan makanan sekarang ada fitur2 yang menggangu macam Gopinjam dan Go paylater yg rawan penipuan dan dengan gampangnya mencairkan pinjaman tsb tanpa verifikasi yang ketat dan tanpa konfirmasi via telepon. kalo u mo buat aplikasi pinjam mending u buat aplikasi baru jangan di campur2. cuma bikin konsumen resah aja pake aplikasi ini. gak semua sadar bahaya aplikasi u. cm penipu yg senang,1,2026-03-14 10:37:07,1,5.52.1
bosok..!!! server e kerep sibuk,1,2026-03-14 10:29:02,0,5.52.1
"Not recomended, please be kind to your mitra👀🫸🫷🥹",1,2026-03-14 10:25:31,1,
"selama ini bagus driver ramah""",5,2026-03-14 09:43:45,0,5.52.1
gojek sangat memudahkan.. dan pilihan lokasi lebih lengkap dr apk lain.. 🙏🙏,5,2026-03-14 09:39:07,0,
"apk jelek, pesen driver 3x di cancel giliran di cancel malah dateng driver marah²",1,2026-03-14 09:34:34,1,5.52.1
aku saranin aja min ada perbatasan usia minim aja yah min aku dapet Drive udah tua banget ya gimana sih min kalo orang tua ngomong amburadul terus ngomelin aku karna aku bolak driver pertama padahal min aku gak ada nolak driver sama sekali min langsung dapet bapak bapak itu min ya terus min kan udah tuamu seting dikit dikit berhenti di jalan min kalo dapet orang yang keburu keburu min gak kyk driver yg lain ya lebih baik min di kinimkan aja usianya min,5,2026-03-14 09:30:42,0,5.52.1
fast and clear,5,2026-03-14 09:03:30,0,5.52.1
pelayanam baik,5,2026-03-14 09:00:12,0,
"suka lama dapet driver pas mesen gofood, sekalinya dapet di cancel, udah gitu kalo pas sahur suka ilang jaringan padahal buka apa aja bisa cuma buka gojek doang yg ngeleg, driver suka lama males gatau org laper",1,2026-03-14 08:50:01,1,5.52.1
"Habis baca pengalaman driver, ternyata se Kapitalis ini",1,2026-03-14 08:39:23,1,
kurng memuaskan dengan gojek skrng banyak supir 2 sering minta cansel,3,2026-03-14 08:33:31,0,5.48.2
gojk mantap,5,2026-03-14 08:21:13,0,5.52.1
Gojek sgt tepat dlm penjmbutan,5,2026-03-14 08:09:15,0,5.52.1
parah banget susah bener cari driver. di cencel melulu,5,2026-03-14 08:06:22,0,5.52.1
sangat puas dengan pelayanan. penjemputan dn pengantaran sesuai titik lokasi kita. semua driver Rama.,5,2026-03-14 08:00:20,0,5.52.1
"please, be kind to ur mitra, semua orang sedang berjuang in this economi, apalagi para driver 🙏",3,2026-03-14 06:57:40,0,
Selalu ada cara buat Nyiksa Driver. luar biasa 🙃,1,2026-03-14 06:45:14,1,5.31.2
"sekarang susah dapat driver, kalau disini nungguin drivernya >15menit. kalau aplikasi tetangga sebelah gk nyampe 5 menit",1,2026-03-14 06:11:07,1,
woi drivernya lamakkkk,1,2026-03-14 06:05:33,1,
pola sistem penerimaan orderan gojek itu d ubah....masa orderan di kasihkan driver paling jauh sedang di sekitar t4 pengambilan orderan itu byk driver mangkal...malah yg jauh dapat (3-4km)... kasihan drivernya bos.... motor yg di gunakan itu pake bensin Klo anda mau Brantas fake GPS langsung aja di cut/suspend akun yg terindikasi menggunakan fake GPS... kasihan drivernya bos,1,2026-03-14 05:55:27,1,5.52.1
"jangan zhalim ke driver. Customer bayar 50k, yg diterima driver cuma 26k - 21k, gila lu",1,2026-03-14 05:54:37,1,5.49.1
mudah digunakan dan completely,5,2026-03-14 05:36:22,0,5.52.1
gaada yg bener drivernya,1,2026-03-14 05:12:04,0,
mudah pengapliasiannya... byk menu dan mudah,5,2026-03-14 05:10:14,0,
driver banyak yang dekat malah dikasih driver yg jauh posisi juga mesan juga bukan jam padat,1,2026-03-14 04:51:35,0,5.52.1
app Dajjal loe ..potongannya gede masuk ke drivernya dikit tolong perlakukan driver selayaknya ..,5,2026-03-14 03:52:33,0,5.52.1
